current_level,accuracy,response_time,total_attempts,later_attempts,later_mistakes,previous_score,difficulty_change
3,34.95,80.49,12,0,0,78.98,HARDER
5,32.35,223.34,20,2,2,55.36,EASIER
1,99.61,45.46,2,0,0,68.96,HARDER
5,35.39,126.15,19,1,0,84.89,SAME
1,98.87,20.0,2,0,0,84.46,HARDER
4,33.93,135.41,17,2,0,47.82,SAME
2,45.41,59.81,7,1,0,67.38,HARDER
2,36.96,78.53,9,3,1,58.9,SAME
3,25.0,129.84,17,5,1,64.17,SAME
2,26.37,73.75,11,5,3,53.99,EASIER
5,35.44,161.23,18,0,0,77.37,SAME
2,47.58,45.16,6,0,0,83.07,HARDER
5,30.64,210.92,19,1,0,73.65,SAME
2,53.49,63.95,6,0,0,74.41,HARDER
4,25.0,212.41,23,8,4,45.84,EASIER
3,25.57,158.84,15,3,1,56.59,EASIER
3,30.2,118.12,16,4,1,71.29,SAME
1,25.0,75.11,9,7,0,59.93,SAME
2,48.2,47.71,6,0,0,87.76,HARDER
3,25.0,187.65,19,7,5,44.02,EASIER
3,25.0,123.81,14,2,1,60.92,EASIER
3,26.24,140.13,16,4,3,54.49,EASIER
2,36.17,107.64,9,3,2,45.54,EASIER
3,28.4,99.08,14,2,0,85.69,HARDER
5,28.03,300.0,21,3,2,53.83,EASIER
3,31.49,152.75,15,3,2,43.87,EASIER
4,30.65,221.03,17,2,0,43.94,EASIER
4,33.01,129.46,16,1,0,75.46,HARDER
2,41.42,62.17,7,1,0,66.5,HARDER
5,25.0,209.3,23,5,1,55.86,SAME
3,30.69,123.74,13,1,0,72.85,HARDER
3,31.6,96.25,13,1,0,60.81,SAME
1,64.51,42.8,3,1,0,69.41,HARDER
3,27.05,128.8,14,2,0,71.29,HARDER
4,27.22,148.95,17,2,1,60.95,EASIER
5,26.16,227.49,21,3,1,59.52,EASIER
5,28.31,206.18,19,1,1,79.09,EASIER
2,45.61,46.98,6,0,0,97.99,HARDER
2,33.17,82.71,10,4,0,59.64,SAME
3,32.12,113.63,12,0,0,51.23,SAME
5,25.77,300.0,27,9,4,35.37,EASIER
3,34.31,83.63,13,1,0,64.38,SAME
1,71.05,43.49,3,1,1,67.77,SAME
1,93.5,38.77,2,0,0,71.23,HARDER
3,31.43,101.38,12,0,0,84.21,HARDER
4,34.69,122.63,18,3,1,87.85,SAME
3,26.03,124.27,14,2,2,64.18,EASIER
4,29.04,108.99,16,1,1,75.86,EASIER
1,97.99,27.91,2,0,0,55.35,SAME
5,31.57,245.02,21,3,3,53.27,EASIER
4,25.0,167.69,22,7,2,64.76,SAME
5,35.23,115.22,19,1,0,99.81,SAME
4,33.07,191.32,16,1,0,91.59,SAME
3,33.11,96.86,12,0,0,82.11,HARDER
3,25.0,164.23,17,5,1,78.15,SAME
5,32.35,177.31,19,1,0,80.86,SAME
2,50.87,40.66,6,0,0,69.36,HARDER
3,25.0,182.96,17,5,0,50.07,EASIER
2,49.07,51.86,6,0,0,87.81,HARDER
1,97.5,20.0,2,0,0,84.14,HARDER
3,31.98,124.55,13,1,0,42.66,SAME
2,34.58,91.42,10,4,0,64.86,SAME
4,31.21,123.63,16,1,0,82.5,HARDER
4,28.83,120.8,15,0,0,86.89,HARDER
1,95.93,20.0,2,0,0,86.39,HARDER
4,27.31,193.48,20,5,1,41.05,SAME
4,27.52,174.79,19,4,2,60.62,EASIER
3,26.95,109.75,12,0,0,90.75,HARDER
2,46.05,39.52,6,0,0,66.53,HARDER
5,30.57,160.11,19,1,0,80.78,SAME
5,31.25,143.69,21,3,1,91.2,SAME
3,25.0,130.63,16,4,2,65.97,EASIER
2,38.13,53.46,8,2,0,80.68,HARDER
3,31.04,112.05,16,4,0,70.88,HARDER
5,31.19,250.97,22,4,2,61.91,EASIER
1,47.5,42.39,4,2,1,51.79,SAME
1,42.02,66.08,5,3,1,62.58,SAME
2,40.92,78.38,7,1,0,80.99,HARDER
3,25.0,129.8,15,3,1,64.7,SAME
4,30.12,155.07,18,3,3,73.62,EASIER
5,27.36,194.91,21,3,1,59.68,EASIER
4,28.9,137.94,17,2,0,73.76,HARDER
5,29.28,178.17,21,3,0,53.6,SAME
2,39.3,82.81,7,1,1,61.77,EASIER
4,30.79,180.1,17,2,1,63.13,EASIER
5,27.64,202.7,22,4,1,67.41,SAME
5,31.38,172.47,20,2,1,76.04,EASIER
3,29.59,102.13,13,1,0,78.52,EASIER
1,95.23,27.94,2,0,0,80.33,HARDER
4,32.85,101.3,15,0,0,90.46,HARDER
1,64.22,27.08,3,1,1,73.89,SAME
5,32.08,196.12,21,3,1,50.1,EASIER
3,25.0,126.22,15,3,1,50.03,EASIER
2,44.81,41.34,6,0,0,94.24,HARDER
1,100.0,38.67,2,0,0,75.79,HARDER
2,53.04,38.85,6,0,0,76.62,HARDER
2,37.3,81.13,8,2,2,67.55,EASIER
1,25.0,73.34,8,6,2,47.17,SAME
5,34.36,137.41,18,0,0,60.01,SAME
1,100.0,26.06,2,0,0,82.27,HARDER
4,31.14,104.4,15,0,0,95.68,HARDER
2,35.46,66.83,8,2,0,75.91,HARDER
4,38.21,92.32,15,0,0,84.43,SAME
1,99.18,20.0,2,0,0,75.01,HARDER
5,27.96,300.0,22,4,2,42.81,EASIER
5,28.23,210.22,21,3,1,76.57,SAME
2,26.91,95.21,11,5,3,63.65,EASIER
5,30.93,145.18,19,1,0,70.78,SAME
1,68.15,36.57,3,1,0,67.31,EASIER
1,46.97,42.56,4,2,1,59.54,SAME
4,25.0,203.22,19,4,2,55.82,HARDER
2,47.16,52.17,6,0,0,80.01,HARDER
5,29.41,152.24,20,2,1,75.74,EASIER
2,46.73,83.42,7,1,1,77.35,EASIER
2,40.33,49.74,7,1,0,79.0,HARDER
3,28.08,115.02,14,2,0,71.14,HARDER
2,36.46,69.53,9,3,1,79.71,SAME
4,25.0,196.87,22,7,5,57.82,EASIER
3,33.06,112.15,14,2,0,58.93,SAME
5,27.64,172.19,21,3,1,63.88,SAME
2,46.59,41.18,6,0,0,93.11,HARDER
3,31.17,162.24,13,1,1,55.74,EASIER
3,25.0,149.62,15,3,0,54.47,SAME
1,64.98,29.6,3,1,0,60.99,SAME
4,30.83,152.09,16,1,0,53.69,SAME
2,50.33,49.43,6,0,0,87.85,HARDER
1,53.99,41.35,4,2,2,58.2,SAME
3,26.19,111.52,14,2,0,84.51,HARDER
5,26.95,211.38,23,5,3,65.57,EASIER
2,43.04,61.52,7,1,0,52.58,SAME
2,44.54,73.66,7,1,0,81.31,HARDER
3,31.21,91.62,14,2,0,77.08,HARDER
4,25.0,162.58,20,5,0,66.48,HARDER
4,25.0,250.0,20,5,4,39.34,EASIER
1,64.53,42.44,3,1,0,57.55,SAME
5,25.8,214.76,26,8,6,42.96,EASIER
3,29.16,109.87,13,1,1,63.49,EASIER
3,32.55,122.39,13,1,0,55.39,SAME
4,28.51,139.04,16,1,1,79.8,EASIER
1,99.17,33.78,2,0,0,70.64,HARDER
3,27.25,96.75,12,0,0,73.63,HARDER
4,28.91,152.3,17,2,0,63.81,SAME
5,28.78,183.29,21,3,1,61.02,EASIER
4,30.59,123.94,18,3,1,93.05,SAME
2,44.56,58.06,7,1,0,72.65,HARDER
3,31.94,109.36,15,3,3,56.81,EASIER
3,27.79,92.29,13,1,0,84.27,HARDER
3,34.49,95.73,13,1,0,100.0,HARDER
5,30.38,248.95,22,4,1,68.28,SAME
3,27.1,153.85,15,3,1,51.97,EASIER
1,25.0,87.77,9,7,1,39.21,SAME
2,25.0,135.62,11,5,3,36.01,EASIER
5,32.6,237.34,20,2,0,49.67,SAME
5,28.73,146.72,19,1,0,67.94,SAME
3,30.01,171.45,17,5,1,49.8,SAME
2,52.52,45.03,6,0,0,100.0,HARDER
5,30.22,175.96,22,4,1,81.05,SAME
5,28.72,252.97,22,4,1,61.18,EASIER
3,32.5,144.12,15,3,1,45.74,EASIER
1,100.0,24.14,2,0,0,81.2,HARDER
3,31.61,100.35,13,1,0,72.63,HARDER
3,25.83,90.44,13,1,0,73.59,HARDER
1,66.9,35.8,3,1,0,68.15,HARDER
2,44.97,55.05,7,1,0,72.84,HARDER
2,49.03,67.83,6,0,0,66.33,HARDER
1,99.01,20.0,2,0,0,100.0,HARDER
4,27.04,189.99,18,3,1,48.94,EASIER
3,25.0,130.36,14,2,1,69.06,EASIER
2,30.67,88.59,10,4,1,42.58,SAME
2,39.0,101.81,7,1,1,58.23,EASIER
3,25.0,206.04,17,5,5,52.46,EASIER
3,33.59,138.08,13,1,1,54.21,EASIER
2,39.41,56.51,8,2,0,74.51,HARDER
5,28.67,137.52,20,2,0,76.9,SAME
5,25.71,140.94,21,3,1,89.22,SAME
1,100.0,21.84,2,0,0,83.99,HARDER
3,29.62,102.96,14,2,1,75.81,EASIER
3,26.04,105.45,15,3,0,66.53,HARDER
1,50.53,21.89,4,2,0,74.66,HARDER
3,28.57,106.54,14,2,2,81.55,EASIER
3,25.0,195.96,17,5,2,25.0,EASIER
4,26.49,199.19,19,4,3,61.26,EASIER
3,28.77,132.43,14,2,1,68.29,EASIER
4,30.01,169.98,15,0,0,55.95,SAME
5,27.4,296.05,22,4,2,55.77,EASIER
1,100.0,29.83,2,0,0,80.35,HARDER
1,100.0,40.58,2,0,0,52.88,SAME
5,29.62,254.02,21,3,2,68.0,EASIER
4,31.09,120.3,17,2,2,76.68,EASIER
4,28.41,228.85,17,2,2,47.47,EASIER
1,98.6,31.9,2,0,0,92.12,HARDER
5,25.0,220.73,25,7,4,58.78,EASIER
5,26.88,224.17,20,2,1,55.55,EASIER
4,25.0,190.0,20,5,1,53.88,SAME
5,26.14,265.13,24,6,3,40.68,EASIER
1,99.23,20.24,2,0,0,95.1,HARDER
1,100.0,39.14,2,0,0,96.21,HARDER
2,25.0,115.55,13,7,2,59.99,SAME
2,49.07,66.65,6,0,0,73.23,HARDER
3,32.08,121.19,15,3,0,56.78,SAME
2,49.51,33.0,6,0,0,98.65,HARDER
3,35.54,108.5,13,1,0,40.06,SAME
2,47.6,56.39,6,0,0,54.83,SAME
2,29.39,87.54,10,4,1,48.4,SAME
4,30.92,113.65,16,1,0,100.0,HARDER
3,25.65,104.78,15,3,1,56.9,SAME
1,36.11,57.62,5,3,0,57.81,SAME
3,26.57,88.34,14,2,1,76.63,EASIER
2,42.63,93.68,7,1,0,72.73,HARDER
5,25.0,300.0,27,9,6,25.0,EASIER
2,40.34,95.18,8,2,0,60.26,SAME
4,25.0,198.03,21,6,3,52.03,EASIER
1,40.09,61.94,5,3,1,66.86,SAME
4,32.48,142.02,16,1,0,67.01,HARDER
4,35.86,216.17,17,2,1,58.05,EASIER
5,32.09,188.9,20,2,1,61.72,EASIER
2,32.09,89.42,10,4,0,51.52,SAME
3,29.09,72.07,13,1,0,78.44,HARDER
2,37.28,94.71,8,2,1,83.43,EASIER
1,64.42,31.12,3,1,0,48.9,SAME
1,100.0,22.34,2,0,0,57.82,SAME
3,31.6,70.9,12,0,0,100.0,HARDER
4,33.58,124.64,16,1,1,91.75,EASIER
4,25.0,152.37,20,5,2,88.22,SAME
1,100.0,20.0,2,0,0,72.04,HARDER
5,25.0,283.45,24,6,2,44.6,EASIER
5,25.38,152.25,19,1,0,69.54,SAME
2,47.38,38.75,6,0,0,70.55,HARDER
3,29.55,90.27,14,2,0,73.55,HARDER
4,28.38,135.04,17,2,1,51.52,EASIER
3,27.03,95.91,13,1,0,74.86,HARDER
4,25.0,242.86,19,4,3,40.91,EASIER
1,62.22,37.69,3,1,0,58.81,SAME
5,25.0,238.54,22,4,3,58.02,EASIER
2,38.21,78.22,8,2,1,66.63,EASIER
2,49.69,66.99,7,1,0,73.92,HARDER
5,30.38,141.21,21,3,1,59.34,SAME
3,26.79,151.9,14,2,1,50.49,EASIER
1,71.42,26.12,3,1,0,81.9,HARDER
5,32.17,208.66,21,3,0,52.2,SAME
4,33.18,149.65,18,3,1,77.36,SAME
5,25.0,274.24,28,10,5,69.35,EASIER
2,35.59,81.97,9,3,1,67.8,SAME
5,25.0,300.0,25,7,5,30.95,EASIER
1,63.53,44.1,3,1,0,65.37,HARDER
4,29.05,160.27,17,2,2,70.67,EASIER
5,25.14,201.85,20,2,1,78.02,EASIER
3,25.7,132.77,14,2,1,53.84,EASIER
4,25.0,236.94,23,8,3,51.6,EASIER
1,97.42,50.48,2,0,0,73.47,HARDER
2,37.74,62.33,7,1,0,90.01,HARDER
5,25.0,264.31,27,9,4,70.82,EASIER
3,25.11,169.31,16,4,2,31.13,EASIER
2,36.78,77.77,8,2,1,57.88,EASIER
5,34.41,212.05,24,6,3,60.95,EASIER
2,36.85,90.54,8,2,1,61.03,EASIER
1,65.73,32.96,3,1,0,83.57,HARDER
1,62.58,20.0,3,1,0,90.2,HARDER
5,30.38,155.91,18,0,0,84.6,SAME
1,100.0,43.71,2,0,0,76.28,HARDER
2,50.09,66.93,6,0,0,67.33,HARDER
1,93.92,34.13,2,0,0,67.1,HARDER
1,53.46,63.61,4,2,0,65.55,HARDER
2,33.23,92.52,9,3,1,41.37,EASIER
1,52.76,47.24,4,2,0,65.94,HARDER
1,95.9,27.09,2,0,0,63.94,SAME
5,27.65,163.02,21,3,0,63.42,SAME
2,30.62,97.9,9,3,2,60.82,EASIER
4,28.25,168.33,17,2,1,87.29,EASIER
3,34.04,63.24,12,0,0,100.0,HARDER
5,26.41,231.94,22,4,3,72.52,EASIER
3,26.26,119.29,17,5,1,69.06,HARDER
1,95.49,26.22,2,0,0,86.38,HARDER
3,27.88,134.54,14,2,0,79.07,HARDER
5,27.0,213.53,22,4,3,73.29,EASIER
1,99.15,25.47,2,0,0,79.38,HARDER
3,25.84,126.78,18,6,2,69.22,SAME
2,32.52,101.28,9,3,2,64.88,EASIER
5,29.79,164.7,19,1,0,94.03,SAME
5,25.98,182.31,22,4,3,83.82,EASIER
4,28.95,129.01,17,2,1,72.34,EASIER
4,31.5,138.73,18,3,0,69.15,HARDER
3,31.24,77.08,12,0,0,99.63,HARDER
5,28.98,237.62,22,4,2,66.41,EASIER
4,28.73,179.72,19,4,1,70.21,SAME
5,31.91,214.61,20,2,1,58.35,EASIER
1,66.63,48.68,3,1,0,64.96,SAME
5,32.61,120.14,18,0,0,92.69,SAME
5,25.24,193.8,22,4,3,92.76,EASIER
2,36.06,98.28,8,2,1,64.1,EASIER
2,32.97,74.36,8,2,0,86.38,HARDER
2,47.64,65.18,7,1,0,79.22,HARDER
5,25.0,276.13,25,7,4,75.9,EASIER
2,49.13,48.19,6,0,0,88.4,HARDER
4,32.74,175.22,18,3,1,51.39,EASIER
2,47.36,69.35,6,0,0,65.67,HARDER
5,33.42,139.04,20,2,1,91.66,EASIER
2,43.75,73.55,8,2,0,52.63,SAME
1,98.79,20.0,2,0,0,85.74,HARDER
1,53.1,50.56,4,2,1,63.27,SAME
4,29.28,129.37,18,3,2,71.05,EASIER
4,35.98,127.23,16,1,1,64.18,EASIER
5,25.0,300.0,24,6,5,52.74,SAME
1,97.65,20.0,2,0,0,85.39,HARDER
5,25.0,204.92,25,7,4,78.26,EASIER
2,40.97,97.59,7,1,0,64.31,SAME
3,31.62,133.51,15,3,2,59.17,EASIER
4,27.02,172.95,19,4,2,70.26,EASIER
5,25.0,248.14,22,4,3,44.94,EASIER
2,51.88,56.63,6,0,0,84.49,HARDER
1,100.0,29.47,2,0,0,90.53,HARDER
3,27.39,75.36,13,1,0,70.77,HARDER
1,46.34,38.71,4,2,1,75.31,SAME
5,34.23,158.66,20,2,0,76.15,SAME
4,25.0,250.0,22,7,4,54.1,EASIER
2,25.0,99.59,13,7,0,60.33,SAME
5,25.09,145.08,21,3,1,63.93,SAME
1,99.17,24.56,2,0,0,68.31,HARDER
4,27.47,135.87,17,2,0,82.81,HARDER
5,27.91,250.72,23,5,2,38.96,EASIER
3,28.44,161.02,14,2,1,71.75,EASIER
1,98.55,26.04,2,0,0,82.24,HARDER
3,31.15,90.11,12,0,0,82.24,HARDER
4,25.0,146.77,18,3,1,65.0,SAME
5,25.0,221.45,21,3,2,85.25,EASIER
3,25.0,158.92,16,4,3,38.83,EASIER
4,26.27,225.61,18,3,1,40.92,EASIER
3,27.44,127.46,14,2,1,62.55,EASIER
5,25.0,287.84,24,6,5,52.08,EASIER
2,40.57,47.75,6,0,0,82.48,HARDER
1,99.99,32.6,2,0,0,68.48,HARDER
4,25.0,184.54,20,5,0,62.41,SAME
1,100.0,44.65,2,0,0,52.79,SAME
3,27.99,85.36,12,0,0,88.19,HARDER
3,32.78,122.24,13,1,1,93.36,EASIER
2,49.71,56.23,6,0,0,76.99,HARDER
4,25.0,236.56,22,7,5,48.72,EASIER
1,99.6,20.0,2,0,0,74.68,HARDER
4,25.35,182.95,19,4,1,54.99,SAME
1,67.44,28.58,3,1,0,65.94,HARDER
5,31.02,128.95,19,1,0,77.52,SAME
1,97.01,49.42,2,0,0,87.15,HARDER
2,41.5,80.32,7,1,0,60.21,SAME
1,27.57,69.52,9,7,1,47.37,SAME
4,26.09,196.97,19,4,0,72.99,SAME
3,28.45,105.06,13,1,0,80.14,HARDER
2,32.89,87.01,9,3,1,76.17,SAME
2,50.08,54.79,6,0,0,100.0,HARDER
4,30.93,119.26,15,0,0,81.08,HARDER
2,38.41,61.33,7,1,0,57.28,SAME
1,30.08,65.55,7,5,2,45.47,EASIER
5,36.93,204.89,18,0,0,51.33,SAME
4,33.13,139.65,15,0,0,78.65,HARDER
1,96.2,32.53,2,0,0,85.14,HARDER
4,25.8,191.44,19,4,4,45.24,EASIER
3,27.47,116.79,16,4,1,70.41,SAME
5,25.0,250.5,25,7,0,67.44,SAME
5,28.08,185.24,20,2,2,47.96,EASIER
3,25.0,149.84,19,7,3,46.82,EASIER
1,100.0,33.11,2,0,0,76.67,HARDER
5,25.0,254.51,24,6,5,39.16,EASIER
3,34.1,98.23,13,1,0,70.66,HARDER
4,32.09,154.3,17,2,2,91.76,EASIER
1,41.52,71.73,5,3,2,51.36,SAME
2,39.59,72.57,8,2,1,61.24,EASIER
3,25.01,83.14,13,1,0,88.35,HARDER
2,34.39,98.0,9,3,1,59.56,SAME
5,26.53,123.54,20,2,0,74.25,SAME
4,30.62,141.64,18,3,2,61.36,EASIER
4,31.9,136.17,15,0,0,63.51,SAME
2,46.12,71.64,6,0,0,91.37,HARDER
5,28.21,252.04,21,3,3,44.98,EASIER
5,26.25,221.92,19,1,1,56.99,EASIER
5,25.0,276.54,26,8,5,39.3,EASIER
1,51.99,49.95,4,2,1,59.15,SAME
1,34.15,55.27,6,4,0,48.26,SAME
3,29.14,122.84,15,3,2,65.01,EASIER
2,36.79,58.17,7,1,0,71.22,HARDER
4,30.14,116.97,16,1,0,87.44,HARDER
1,100.0,39.38,2,0,0,70.9,HARDER
3,26.99,130.57,16,4,0,68.44,HARDER
5,25.41,206.68,23,5,2,71.79,EASIER
1,67.58,31.89,3,1,1,66.81,SAME
5,27.96,159.09,18,0,0,72.86,SAME
4,25.0,174.76,20,5,2,49.09,EASIER
1,25.0,74.5,7,5,2,60.26,SAME
2,51.48,60.78,6,0,0,86.3,HARDER
2,32.16,81.59,9,3,0,72.51,HARDER
2,35.19,73.01,8,2,0,55.77,SAME
1,100.0,24.0,2,0,0,76.63,HARDER
3,32.02,79.67,13,1,0,82.37,HARDER
1,92.25,29.9,2,0,0,87.94,HARDER
5,30.94,222.04,20,2,0,42.82,SAME
1,96.12,27.14,2,0,0,83.56,HARDER
3,25.0,173.13,18,6,3,50.07,EASIER
5,25.57,192.7,21,3,3,43.09,EASIER
2,36.28,76.29,8,2,0,75.5,HARDER
2,55.43,68.99,6,0,0,69.43,HARDER
4,28.03,250.0,20,5,4,42.09,EASIER
5,31.23,144.57,19,1,0,100.0,SAME
2,45.6,47.94,7,1,0,84.23,HARDER
1,100.0,21.01,2,0,0,93.92,HARDER
2,48.57,40.47,6,0,0,93.63,HARDER
1,32.0,55.27,7,5,2,41.28,SAME
3,25.0,160.78,19,7,5,36.1,EASIER
3,25.92,109.68,14,2,0,61.3,SAME
2,46.19,61.64,7,1,0,87.21,HARDER
5,27.51,169.19,19,1,0,80.26,SAME
5,27.98,164.04,21,3,0,90.92,SAME
4,25.09,176.85,18,3,2,57.91,EASIER
4,25.0,189.73,21,6,3,64.52,EASIER
3,25.0,165.6,19,7,3,45.11,EASIER
5,33.44,239.36,22,4,2,66.55,EASIER
4,34.7,171.96,15,0,0,66.21,HARDER
5,31.03,166.14,22,4,2,91.66,EASIER
5,27.2,218.33,22,4,2,65.57,EASIER
3,28.62,78.02,14,2,0,84.61,HARDER
3,29.55,88.71,12,0,0,56.56,SAME
2,45.5,64.01,7,1,1,82.15,EASIER
2,34.14,80.48,10,4,1,49.77,SAME
5,25.0,300.0,29,11,10,41.99,EASIER
3,25.0,91.98,14,2,1,39.29,EASIER
1,97.35,38.06,2,0,0,64.4,SAME
3,33.69,98.3,13,1,1,80.09,EASIER
4,32.61,130.29,17,2,1,84.32,EASIER
2,28.62,107.34,9,3,2,46.63,EASIER
2,51.24,51.3,6,0,0,75.22,HARDER
4,29.54,127.11,16,1,1,91.42,EASIER
2,52.41,42.87,6,0,0,90.59,HARDER
2,42.75,40.87,7,1,0,75.18,HARDER
5,27.4,237.65,22,4,1,48.57,EASIER
1,100.0,59.0,2,0,0,62.82,SAME
4,25.0,202.62,21,6,2,62.99,EASIER
4,27.2,174.79,17,2,2,42.15,EASIER
1,100.0,26.81,2,0,0,88.62,HARDER
3,31.59,116.09,14,2,0,82.05,HARDER
5,32.9,157.34,19,1,1,80.3,EASIER
1,34.04,61.85,6,4,0,61.3,SAME
5,33.15,206.28,21,3,3,49.16,EASIER
5,29.98,137.37,20,2,1,90.49,EASIER
3,25.0,146.33,18,6,4,72.42,EASIER
3,25.0,163.44,16,4,3,72.52,EASIER
2,50.63,59.72,6,0,0,82.93,HARDER
4,25.0,202.97,19,4,2,53.31,EASIER
1,100.0,30.05,2,0,0,82.53,HARDER
3,30.34,149.96,14,2,2,48.6,EASIER
1,97.5,20.0,2,0,0,83.62,HARDER
4,25.0,219.86,23,8,4,41.23,EASIER
1,64.29,49.55,3,1,0,56.4,SAME
5,37.11,164.76,19,1,0,83.17,SAME
3,25.0,164.2,17,5,2,60.73,EASIER
3,25.0,84.14,13,1,0,74.06,HARDER
5,25.0,200.6,23,5,3,66.73,EASIER
3,27.04,95.38,14,2,1,65.76,EASIER
1,96.1,20.0,2,0,0,92.57,HARDER
3,30.54,81.38,13,1,0,78.12,HARDER
1,67.95,42.41,3,1,0,59.32,SAME
2,48.86,38.81,6,0,0,73.11,HARDER
3,29.72,154.8,15,3,3,64.06,EASIER
4,30.32,115.77,16,1,1,73.72,EASIER
4,30.92,121.25,15,0,0,88.52,HARDER
1,98.7,41.01,2,0,0,68.64,HARDER
5,25.0,283.76,24,6,3,42.49,EASIER
2,53.81,59.16,6,0,0,81.02,HARDER
4,29.76,232.16,21,6,2,46.73,EASIER
5,27.65,227.17,21,3,3,64.21,EASIER
5,25.15,300.0,27,9,7,50.82,EASIER
1,100.0,20.0,2,0,0,90.04,HARDER
3,29.2,128.15,16,4,2,77.94,EASIER
3,31.16,97.57,14,2,2,79.97,EASIER
4,27.98,130.67,18,3,0,48.49,SAME
4,30.75,153.8,17,2,0,75.98,HARDER
2,41.07,52.29,7,1,0,77.04,HARDER
5,31.91,300.0,22,4,3,43.32,EASIER
4,25.23,166.54,15,0,0,65.56,HARDER
4,28.02,210.46,22,7,4,52.87,EASIER
3,33.14,127.92,12,0,0,56.46,SAME
5,29.58,208.11,21,3,2,77.87,EASIER
3,33.68,104.98,13,1,1,87.65,EASIER
1,95.88,20.0,2,0,0,68.78,HARDER
4,34.98,99.19,17,2,1,78.61,EASIER
5,25.36,244.13,22,4,2,64.67,EASIER
1,95.55,23.13,2,0,0,84.71,HARDER
2,47.79,43.63,6,0,0,77.03,HARDER
3,27.94,77.11,12,0,0,86.11,HARDER
4,26.26,156.32,18,3,1,58.44,SAME
5,25.0,300.0,24,6,4,65.04,EASIER
5,29.74,214.63,22,4,0,87.22,SAME
3,29.92,89.0,13,1,0,91.5,HARDER
5,25.62,228.51,21,3,1,56.65,EASIER
5,25.88,189.09,20,2,0,84.74,EASIER
3,26.2,141.17,14,2,2,61.88,EASIER
1,25.8,82.82,7,5,3,54.84,EASIER
1,100.0,26.22,2,0,0,92.38,HARDER
5,27.7,190.65,22,4,2,91.86,EASIER
1,67.51,20.0,3,1,0,63.13,SAME
2,33.2,93.58,8,2,1,66.31,EASIER
4,25.72,157.24,18,3,2,71.81,EASIER
2,51.53,76.56,6,0,0,60.47,SAME
3,32.14,167.72,14,2,1,31.47,EASIER
3,25.14,126.97,15,3,0,67.05,HARDER
2,37.41,91.94,8,2,1,58.99,EASIER
1,65.82,28.81,3,1,0,65.51,HARDER
2,53.1,66.7,6,0,0,69.21,HARDER
3,26.44,71.29,14,2,0,79.63,HARDER
1,100.0,27.36,2,0,0,63.88,SAME
2,43.94,63.58,7,1,0,76.15,HARDER
1,68.44,40.6,3,1,0,86.86,HARDER
3,33.38,102.26,12,0,0,100.0,HARDER
5,25.92,136.28,20,2,0,69.69,SAME
4,26.73,250.0,22,7,6,47.89,EASIER
4,31.29,151.93,17,2,1,52.9,EASIER
2,25.87,98.41,10,4,2,59.68,EASIER
2,33.47,100.98,8,2,1,58.88,EASIER
1,93.65,22.72,2,0,0,61.75,SAME
2,25.0,97.85,14,8,3,56.24,EASIER
5,25.0,289.65,24,6,2,68.07,EASIER
3,26.96,101.33,13,1,0,50.89,SAME
4,28.77,107.7,18,3,0,72.65,HARDER
3,26.86,171.0,17,5,3,41.68,EASIER
1,95.68,28.78,2,0,0,100.0,HARDER
5,25.0,225.69,24,6,3,56.06,EASIER
2,32.2,80.61,9,3,1,49.62,SAME
2,51.84,41.96,6,0,0,79.26,HARDER
4,29.11,111.01,16,1,1,84.14,EASIER
2,25.0,122.54,13,7,2,47.97,SAME
5,27.24,209.98,23,5,2,83.22,EASIER
3,25.0,139.63,20,8,1,63.34,SAME
3,31.3,111.83,13,1,1,64.38,EASIER
4,27.76,143.18,17,2,2,66.83,EASIER
2,53.14,39.16,6,0,0,89.22,HARDER
5,25.0,268.88,22,4,2,54.22,EASIER
3,26.29,142.16,14,2,0,64.04,SAME
2,42.92,63.08,7,1,0,76.47,HARDER
3,25.03,165.96,17,5,1,72.24,SAME
1,100.0,21.33,2,0,0,76.93,HARDER
4,27.38,86.38,17,2,0,89.75,HARDER
3,25.0,134.59,17,5,1,62.87,SAME
4,29.19,115.26,16,1,0,78.78,HARDER
4,32.46,191.51,17,2,0,41.37,SAME
4,25.0,210.76,19,4,3,37.77,EASIER
5,32.91,162.16,22,4,2,63.26,EASIER
4,30.36,141.56,17,2,0,64.57,SAME
5,28.86,189.39,23,5,4,56.72,EASIER
2,48.19,58.12,6,0,0,79.94,HARDER
3,30.82,118.99,13,1,0,75.37,HARDER
1,66.58,53.13,3,1,0,45.24,SAME
2,27.72,101.54,10,4,3,69.82,EASIER
5,26.51,183.34,26,8,2,90.48,SAME
3,25.0,163.06,17,5,2,66.5,EASIER
1,63.42,40.57,3,1,0,82.8,HARDER
3,25.0,110.17,16,4,2,70.11,EASIER
3,30.22,119.06,14,2,0,70.48,HARDER
5,31.53,173.57,21,3,2,55.05,EASIER
5,34.92,191.75,19,1,0,67.25,SAME
1,100.0,30.36,2,0,0,88.49,HARDER
1,40.83,50.86,5,3,2,64.09,SAME
1,96.88,33.12,2,0,0,65.12,HARDER
5,25.0,231.11,22,4,2,62.32,EASIER
3,30.08,73.73,12,0,0,71.63,HARDER
5,27.32,183.66,22,4,3,62.23,EASIER
3,25.0,108.44,15,3,1,63.02,SAME
3,25.0,189.49,18,6,4,65.9,EASIER
3,25.0,124.47,14,2,1,51.52,EASIER
