current_difficulty,accuracy,response_time,total_attempts,mistakes,score,previous_score,difficulty_change
3,78.8,13.48,14,1,89.97,76.81,HARDER
3,68.99,18.27,11,3,70.82,77.75,HARDER
3,88.04,14.52,16,1,79.99,75.65,HARDER
2,33.26,35.35,11,7,41.21,41.84,EASIER
3,95.96,27.64,10,0,93.02,94.18,HARDER
3,37.79,40.84,16,8,34.21,25.56,EASIER
1,97.71,17.1,11,1,98.15,96.34,HARDER
3,75.64,45.82,10,3,81.97,97.26,HARDER
1,85.79,20.76,16,0,88.04,99.66,HARDER
1,34.41,25.42,11,8,37.94,47.71,EASIER
1,69.05,60.31,14,3,61.21,77.0,SAME
1,75.77,42.0,14,2,83.93,97.55,SAME
2,71.55,30.32,11,2,71.05,73.69,SAME
1,72.01,27.5,13,2,80.97,95.02,HARDER
2,77.24,19.02,12,0,90.29,86.79,HARDER
2,58.65,25.48,13,4,64.84,41.4,SAME
1,100.0,32.19,10,1,91.71,65.15,HARDER
1,100.0,43.62,13,0,98.56,100.0,HARDER
2,69.7,22.58,12,3,59.28,44.9,HARDER
3,62.61,31.82,15,5,53.49,27.8,SAME
3,94.01,14.24,10,1,88.23,60.49,HARDER
2,63.59,18.42,15,6,68.44,50.72,SAME
2,46.5,14.23,10,4,55.59,70.66,SAME
3,84.3,23.56,14,3,73.87,59.07,HARDER
3,70.61,30.98,14,4,78.46,75.23,SAME
2,67.53,29.25,11,2,70.36,58.06,SAME
3,77.09,21.45,13,1,85.48,77.45,HARDER
2,72.92,16.24,17,3,70.58,86.62,HARDER
2,96.95,30.91,11,0,100.0,100.0,HARDER
1,84.93,56.99,16,2,82.04,100.0,SAME
2,61.49,22.54,16,3,69.23,48.69,SAME
2,84.47,23.82,16,2,73.9,70.6,HARDER
3,97.56,40.69,17,0,93.66,76.87,HARDER
3,97.42,56.16,10,0,92.85,94.43,HARDER
3,100.0,36.99,13,0,100.0,100.0,HARDER
3,63.28,32.31,10,3,64.86,51.89,SAME
2,85.01,47.7,13,3,85.08,82.0,SAME
1,76.96,29.06,15,4,82.27,86.25,SAME
1,55.57,23.72,11,4,51.09,71.74,SAME
3,47.05,24.74,12,8,44.88,31.37,EASIER
1,100.0,31.16,14,0,96.08,98.06,HARDER
2,86.94,28.56,17,3,74.61,70.23,HARDER
2,77.72,37.79,13,2,87.11,86.82,HARDER
3,72.7,34.8,14,3,77.03,54.66,SAME
3,48.1,36.06,13,7,49.64,30.2,EASIER
1,100.0,45.9,10,0,97.93,100.0,HARDER
2,84.58,33.43,11,2,91.99,86.46,HARDER
1,100.0,49.96,14,0,88.44,52.36,SAME
1,100.0,15.17,14,1,100.0,97.7,HARDER
2,93.05,98.88,13,0,89.93,74.55,SAME
2,71.35,34.09,11,2,70.52,78.54,SAME
1,74.23,19.73,13,1,78.63,65.65,HARDER
2,87.12,27.18,16,2,81.64,75.22,HARDER
1,72.2,23.41,12,3,70.21,63.76,SAME
1,78.25,25.32,10,1,88.58,100.0,HARDER
3,94.0,34.12,17,2,98.3,90.13,HARDER
2,20.0,21.62,11,9,14.39,9.09,EASIER
3,74.12,27.08,12,4,79.96,84.89,HARDER
3,99.28,74.5,12,0,100.0,100.0,HARDER
2,100.0,32.03,16,0,100.0,100.0,HARDER
1,75.18,51.8,17,4,74.81,70.84,SAME
1,100.0,32.44,16,2,95.64,87.12,HARDER
2,49.61,29.42,15,7,51.35,70.89,EASIER
1,70.87,31.34,17,4,72.47,93.32,SAME
1,49.16,56.01,11,4,43.56,44.46,EASIER
2,90.63,57.25,10,0,100.0,94.9,HARDER
1,59.13,31.97,12,5,57.43,58.38,SAME
1,54.51,21.71,14,6,52.05,45.91,EASIER
3,54.78,26.83,16,8,52.34,39.92,EASIER
3,73.11,23.94,10,1,68.49,65.3,HARDER
3,70.8,27.84,16,1,66.99,81.88,HARDER
1,36.95,19.04,11,5,36.02,35.3,EASIER
1,46.15,35.98,13,7,43.51,23.54,EASIER
3,75.9,30.69,11,3,71.28,55.53,SAME
1,81.55,18.86,11,1,86.43,79.61,HARDER
2,47.29,27.69,16,9,40.63,41.11,EASIER
1,83.38,14.71,16,1,83.76,53.2,HARDER
1,41.6,55.68,16,10,33.48,15.75,EASIER
1,100.0,13.88,12,0,99.95,100.0,HARDER
3,79.42,55.36,10,3,76.14,74.45,SAME
1,100.0,19.37,13,0,100.0,100.0,HARDER
1,88.48,33.05,10,3,94.54,100.0,HARDER
1,95.7,30.66,15,2,96.39,100.0,HARDER
1,55.11,70.21,16,8,58.62,43.64,EASIER
3,83.25,45.2,13,2,81.63,100.0,HARDER
2,95.14,94.62,12,0,90.98,77.08,SAME
2,83.68,34.23,17,3,83.26,92.58,HARDER
1,69.19,36.72,11,6,73.69,68.81,SAME
1,50.02,82.65,14,6,51.78,38.56,EASIER
2,74.27,28.12,12,1,66.16,67.17,HARDER
1,76.5,17.8,13,2,70.78,87.34,HARDER
3,89.59,28.73,12,1,88.63,100.0,HARDER
1,77.99,29.67,14,1,82.22,77.05,HARDER
1,50.12,36.74,12,7,39.02,33.89,EASIER
2,70.65,45.01,12,3,66.64,64.62,HARDER
3,57.7,19.17,14,5,45.66,37.51,SAME
3,100.0,35.88,16,0,99.37,95.98,HARDER
1,100.0,28.68,11,0,85.99,90.24,HARDER
1,66.66,39.51,15,4,68.89,68.71,SAME
2,68.77,11.94,14,5,59.72,89.91,HARDER
1,68.11,23.35,17,4,67.56,60.82,SAME
2,56.94,13.55,10,4,51.08,49.89,SAME
3,63.06,43.95,14,4,59.64,80.3,SAME
1,90.39,23.93,17,0,79.91,82.92,HARDER
1,86.17,31.69,11,4,81.0,72.45,SAME
3,87.51,24.74,13,1,83.88,93.91,HARDER
1,28.93,35.78,13,7,28.3,42.06,EASIER
2,76.2,36.9,11,1,73.69,77.27,HARDER
2,84.45,21.76,12,2,77.18,100.0,HARDER
1,82.17,26.5,17,3,84.82,85.76,HARDER
1,78.3,120.0,10,2,71.0,86.41,SAME
2,68.82,61.42,12,3,68.53,63.11,SAME
3,60.21,47.85,16,6,58.41,93.7,SAME
2,86.83,37.75,15,2,94.75,83.66,HARDER
2,61.38,33.83,14,3,59.1,44.97,SAME
2,86.55,38.75,13,1,87.04,86.5,HARDER
1,83.52,28.45,12,2,89.04,76.0,HARDER
2,71.32,28.81,16,4,62.54,42.63,SAME
2,82.27,40.14,16,4,88.49,87.93,SAME
1,59.3,47.08,12,4,54.8,49.03,EASIER
1,79.19,29.98,10,3,89.36,100.0,HARDER
2,100.0,48.88,13,0,100.0,100.0,HARDER
2,100.0,31.01,11,0,96.84,100.0,HARDER
1,74.47,30.88,11,3,78.62,78.66,SAME
3,74.44,26.57,10,1,80.04,91.45,HARDER
3,56.05,22.08,17,7,59.15,56.9,SAME
3,81.31,30.82,10,3,81.09,83.96,HARDER
1,86.69,8.79,16,3,77.05,93.11,HARDER
3,83.77,29.15,11,0,87.31,83.11,HARDER
1,75.85,67.97,11,3,66.66,77.19,SAME
2,60.89,21.43,13,3,55.84,48.73,SAME
1,72.21,29.73,14,2,72.06,48.16,SAME
1,79.07,28.71,11,2,87.66,100.0,HARDER
1,75.54,39.66,12,2,77.22,62.53,SAME
1,46.32,34.77,17,10,42.6,47.74,EASIER
1,82.29,42.41,10,2,88.11,100.0,HARDER
1,85.64,14.38,12,2,85.19,88.93,HARDER
1,44.89,22.77,12,4,49.83,47.75,EASIER
2,36.37,10.05,14,11,33.93,1.43,EASIER
2,88.76,17.53,12,2,87.55,82.31,HARDER
2,72.51,27.04,14,5,68.86,68.91,SAME
2,73.1,21.8,13,4,74.03,80.46,SAME
3,31.72,50.64,17,10,25.35,28.42,EASIER
2,71.24,18.87,14,3,72.09,54.78,SAME
3,39.64,53.86,11,6,32.75,16.66,EASIER
1,87.51,45.32,13,2,99.74,100.0,HARDER
3,51.02,24.11,10,6,62.4,62.95,SAME
1,73.49,16.58,10,3,76.44,67.78,SAME
3,51.9,17.37,16,9,46.95,48.79,EASIER
3,91.73,19.94,14,2,89.4,100.0,HARDER
3,100.0,28.42,17,0,100.0,100.0,HARDER
1,50.8,33.92,14,9,56.08,73.57,EASIER
1,52.11,29.21,11,6,42.82,17.64,EASIER
1,79.95,33.55,15,3,84.44,81.22,SAME
2,74.13,43.06,13,2,73.57,73.1,SAME
3,64.43,41.94,12,5,59.36,58.83,SAME
3,75.51,49.62,11,3,77.93,63.02,HARDER
2,83.19,36.98,16,2,87.85,99.98,HARDER
1,74.96,46.45,15,4,75.96,67.94,SAME
1,72.48,31.66,10,4,73.87,80.93,SAME
3,90.84,38.58,13,0,92.59,91.95,HARDER
2,73.6,39.97,10,2,70.93,83.89,SAME
3,77.76,30.33,14,2,74.34,98.3,HARDER
1,89.73,26.33,16,2,90.12,86.48,HARDER
2,75.23,17.21,12,1,78.87,61.17,HARDER
2,84.41,24.03,15,2,87.55,93.05,HARDER
3,93.86,27.7,12,0,96.93,100.0,HARDER
2,48.66,12.47,11,4,47.48,51.36,SAME
1,87.97,26.62,10,3,84.07,92.95,HARDER
3,88.31,22.45,15,1,95.84,83.44,HARDER
1,72.97,34.96,12,2,76.47,80.78,SAME
3,77.32,75.99,14,2,76.92,57.88,SAME
1,100.0,59.44,10,0,100.0,100.0,HARDER
3,48.28,28.93,12,7,49.7,27.17,EASIER
2,84.45,58.58,12,2,86.26,95.07,SAME
1,59.71,41.92,14,5,65.22,66.27,EASIER
3,99.02,55.68,14,0,100.0,99.67,HARDER
1,57.79,33.62,15,9,56.95,60.68,EASIER
2,29.66,38.92,14,10,34.39,25.73,EASIER
3,67.54,35.77,17,3,69.66,89.97,HARDER
3,90.31,24.79,15,0,93.24,75.3,HARDER
2,66.25,21.21,13,3,71.56,60.7,SAME
3,76.52,22.56,17,0,78.32,76.7,HARDER
2,98.75,39.82,15,0,98.02,86.08,HARDER
1,100.0,33.36,13,0,97.79,91.05,HARDER
2,100.0,73.14,14,0,100.0,100.0,HARDER
1,84.86,25.16,13,2,90.81,91.04,HARDER
3,79.6,32.13,16,4,80.45,84.49,HARDER
2,100.0,21.44,13,0,99.9,100.0,HARDER
2,59.93,29.19,15,6,71.25,54.9,SAME
2,71.74,24.43,11,3,65.79,70.84,SAME
2,100.0,40.51,12,0,94.83,97.96,HARDER
1,72.05,31.87,10,0,72.72,59.7,SAME
3,80.68,25.72,17,3,76.7,73.61,HARDER
2,91.19,22.91,10,0,88.5,100.0,HARDER
2,60.5,30.16,13,6,56.82,65.32,EASIER
1,55.41,20.45,13,5,52.47,51.24,SAME
3,58.52,31.27,11,3,60.17,95.24,HARDER
2,42.28,41.66,11,5,41.47,15.09,EASIER
2,94.38,43.78,17,1,95.76,100.0,HARDER
2,93.03,15.81,11,0,92.9,100.0,HARDER
3,69.26,45.96,12,4,72.55,87.51,SAME
2,34.18,43.97,11,7,31.72,17.06,EASIER
2,59.01,29.91,10,3,59.89,60.14,SAME
1,42.19,24.95,16,11,31.23,27.26,EASIER
3,85.69,24.38,10,3,83.65,81.74,HARDER
1,98.23,24.77,17,0,93.04,85.14,HARDER
2,92.27,41.2,11,0,97.85,100.0,HARDER
2,79.21,32.6,11,2,76.56,95.42,HARDER
1,100.0,43.52,11,0,95.89,83.65,HARDER
2,58.85,37.28,16,8,52.31,71.56,EASIER
2,89.54,30.47,14,2,88.89,100.0,HARDER
3,84.12,18.41,12,1,85.88,85.51,HARDER
2,70.61,34.74,16,3,76.88,78.43,SAME
1,86.27,57.47,16,0,77.45,78.3,SAME
2,87.3,28.21,15,1,83.92,78.04,HARDER
2,74.8,14.54,15,4,68.78,44.41,SAME
2,100.0,27.87,14,0,100.0,85.37,HARDER
1,45.57,19.19,13,4,43.29,27.81,EASIER
1,90.14,29.46,12,2,85.65,53.28,EASIER
1,90.45,28.77,14,1,88.95,88.36,HARDER
2,58.71,21.8,12,5,57.43,78.54,HARDER
2,60.33,106.32,13,6,57.34,50.98,EASIER
2,94.37,44.8,15,0,100.0,99.25,HARDER
2,43.79,33.65,11,8,37.67,41.77,EASIER
2,88.3,83.39,16,1,92.29,99.57,SAME
3,60.61,52.39,14,5,65.33,52.95,EASIER
1,88.55,24.92,13,0,90.13,100.0,HARDER
3,57.23,41.42,16,6,64.31,81.19,SAME
1,41.77,39.34,13,7,52.92,41.19,EASIER
2,73.16,47.19,12,2,72.23,49.14,SAME
1,74.11,35.5,16,4,69.79,83.42,SAME
1,87.27,18.88,16,2,90.21,100.0,HARDER
1,70.42,44.48,16,5,77.04,64.08,SAME
2,74.35,50.08,13,2,77.5,65.8,SAME
1,71.88,29.62,11,3,71.78,65.69,SAME
1,89.55,45.04,12,2,85.01,95.31,HARDER
2,56.55,23.74,15,6,65.43,57.14,SAME
1,67.65,32.24,17,5,67.77,49.46,SAME
1,76.62,37.14,14,3,83.02,100.0,SAME
2,75.64,39.54,10,2,81.25,76.14,SAME
1,87.34,20.94,17,1,83.72,85.35,HARDER
3,74.42,41.32,10,2,66.3,46.62,SAME
2,100.0,50.27,15,0,100.0,87.6,HARDER
2,83.71,20.82,15,3,79.25,77.0,HARDER
3,75.98,43.92,15,2,75.05,95.36,HARDER
1,52.75,42.06,10,6,48.39,76.11,EASIER
2,93.74,49.84,15,2,95.44,94.06,HARDER
1,97.47,28.64,11,0,97.29,83.95,HARDER
1,82.07,14.65,11,0,77.59,99.05,EASIER
2,71.07,40.5,16,4,70.74,81.62,SAME
2,92.28,55.58,11,0,89.49,93.81,HARDER
1,82.7,23.55,13,3,83.71,81.59,HARDER
3,55.7,45.01,13,5,47.68,23.31,EASIER
1,74.42,11.22,12,3,69.9,91.15,HARDER
1,84.13,18.64,16,2,82.8,89.54,HARDER
2,89.18,29.59,17,3,85.71,90.58,HARDER
3,60.56,40.68,17,6,58.44,68.75,SAME
1,61.82,23.64,17,8,58.5,50.44,EASIER
3,66.86,34.85,11,4,81.92,100.0,HARDER
1,76.76,39.58,12,3,78.96,100.0,SAME
1,75.56,24.74,12,2,68.0,65.09,SAME
2,20.27,22.75,10,7,15.94,42.95,EASIER
1,74.52,21.85,14,4,75.13,72.14,SAME
2,63.58,33.62,14,4,52.13,54.21,SAME
3,78.34,9.25,15,2,83.07,77.89,HARDER
3,53.08,20.58,13,4,57.32,55.83,SAME
2,78.32,15.36,13,4,72.95,85.82,HARDER
2,91.41,26.58,10,1,85.19,95.16,HARDER
2,100.0,30.79,10,0,100.0,79.12,HARDER
2,72.72,36.28,15,3,69.85,54.51,SAME
2,66.05,22.62,17,4,64.72,64.48,SAME
3,57.12,35.92,11,4,67.76,78.03,SAME
1,75.89,24.29,15,3,77.29,96.88,EASIER
2,93.16,26.19,11,0,100.0,100.0,HARDER
2,72.26,95.37,15,5,74.89,93.06,EASIER
1,67.83,23.86,11,3,62.86,55.18,SAME
2,53.8,47.6,14,7,54.96,69.1,SAME
1,91.68,20.19,12,0,90.74,96.04,HARDER
3,38.25,52.24,13,7,39.52,45.66,EASIER
2,68.11,26.29,16,5,70.55,68.57,SAME
3,79.53,39.3,12,1,75.56,76.94,HARDER
3,100.0,24.08,12,0,92.11,100.0,HARDER
3,100.0,32.53,10,1,94.98,74.89,HARDER
2,97.43,15.63,16,1,93.42,86.91,HARDER
1,73.44,18.23,17,4,70.17,74.19,SAME
1,99.84,21.39,13,1,98.77,88.76,HARDER
2,76.51,36.61,14,5,79.05,79.64,SAME
1,75.62,10.67,14,3,71.24,64.3,SAME
1,74.01,36.01,13,2,65.89,70.55,SAME
3,77.84,15.94,15,5,81.65,80.87,HARDER
1,44.77,25.23,16,8,51.31,62.87,EASIER
2,93.1,27.12,11,1,91.74,99.78,HARDER
3,81.79,26.72,12,3,75.75,65.27,HARDER
2,77.35,58.84,11,2,79.71,93.31,SAME
1,62.48,56.59,13,6,72.51,89.22,EASIER
3,91.56,36.89,15,0,92.2,85.4,HARDER
2,69.54,14.71,11,5,67.15,51.67,SAME
1,67.53,31.21,17,5,60.51,85.98,SAME
3,81.05,31.16,11,1,94.1,93.09,HARDER
1,83.23,29.48,17,2,80.21,78.96,HARDER
1,69.55,23.42,17,4,70.11,74.23,SAME
3,90.2,60.68,13,1,83.24,74.78,HARDER
2,70.4,16.99,10,2,70.12,66.46,HARDER
3,84.59,29.25,15,0,84.98,62.86,HARDER
1,49.46,32.85,13,6,53.73,66.03,EASIER
1,98.82,58.05,17,0,100.0,90.41,HARDER
1,76.97,34.01,14,2,78.44,47.36,SAME
2,68.78,11.3,11,3,68.36,54.29,SAME
2,72.5,24.47,10,1,80.35,57.26,SAME
1,54.44,21.64,13,4,46.03,47.73,SAME
3,89.21,23.67,16,4,84.51,97.69,HARDER
2,85.79,41.37,13,0,83.96,100.0,EASIER
1,20.0,16.12,16,12,16.37,0.0,EASIER
1,81.88,23.41,14,2,86.76,93.18,HARDER
3,71.16,18.53,13,2,78.35,71.6,HARDER
1,100.0,25.26,17,0,100.0,98.62,HARDER
1,84.02,22.9,10,0,79.59,100.0,HARDER
3,68.06,41.48,11,4,67.93,60.76,SAME
1,54.94,51.5,15,7,57.55,28.21,EASIER
2,100.0,33.44,17,0,100.0,82.87,HARDER
2,82.92,26.61,10,1,76.39,76.22,HARDER
1,94.41,103.1,17,2,100.0,69.88,EASIER
1,46.53,11.9,15,8,32.47,28.32,EASIER
2,73.62,20.76,16,3,68.3,70.81,SAME
3,72.02,38.96,15,4,70.84,74.73,SAME
1,100.0,63.7,16,0,100.0,96.26,HARDER
1,66.12,33.63,12,3,70.74,93.71,SAME
3,100.0,36.75,11,0,99.74,83.15,HARDER
2,84.52,28.57,10,0,82.26,83.29,HARDER
1,69.83,37.41,14,3,77.61,85.77,SAME
1,53.39,22.44,15,7,51.27,75.62,SAME
3,88.45,69.46,11,1,93.79,90.76,HARDER
1,84.01,13.02,10,1,86.52,94.75,HARDER
3,76.82,39.45,12,2,71.97,75.03,HARDER
2,70.63,32.33,14,5,71.57,95.95,SAME
1,56.68,37.76,13,4,51.86,67.9,SAME
1,100.0,43.03,12,0,100.0,100.0,HARDER
1,77.28,66.38,14,0,82.33,71.33,SAME
1,71.79,25.05,17,3,73.63,73.41,SAME
2,77.81,34.53,12,3,77.64,76.35,SAME
1,63.16,30.81,10,2,67.66,81.65,SAME
2,82.79,56.72,16,4,82.28,76.37,SAME
3,83.09,17.74,13,3,90.82,100.0,HARDER
2,60.93,11.14,15,5,53.15,49.79,SAME
2,81.99,31.3,12,1,82.74,88.04,HARDER
3,75.22,9.11,16,4,76.4,61.93,HARDER
1,47.81,40.45,17,5,53.36,70.23,EASIER
3,100.0,29.96,16,0,100.0,100.0,HARDER
1,84.91,36.29,13,1,78.12,89.16,HARDER
2,62.65,25.32,11,5,64.57,72.65,SAME
1,49.49,46.57,11,5,47.7,44.1,EASIER
1,75.52,38.48,14,1,77.41,69.89,SAME
1,91.91,56.65,16,0,80.06,62.21,SAME
3,51.19,26.6,13,4,44.35,60.94,SAME
1,63.62,44.48,14,5,62.79,64.94,EASIER
3,75.84,34.76,11,2,68.27,74.21,HARDER
1,81.57,24.79,13,0,80.66,60.71,HARDER
1,78.49,42.8,11,3,81.28,70.77,SAME
2,44.21,47.11,17,10,35.89,57.56,EASIER
3,86.62,30.41,16,2,89.85,74.23,HARDER
3,55.79,25.58,15,7,63.54,74.27,SAME
2,90.93,45.7,12,0,93.9,73.37,HARDER
2,57.41,53.33,12,5,55.97,51.94,EASIER
1,82.12,25.42,13,4,85.27,56.98,SAME
2,70.9,20.89,15,6,78.02,78.43,SAME
3,73.3,24.59,14,4,76.1,81.09,HARDER
3,89.96,34.4,10,0,89.6,88.25,HARDER
1,58.74,24.16,10,5,56.82,26.41,EASIER
3,80.07,49.83,13,0,81.21,100.0,HARDER
3,79.23,50.02,15,4,79.88,89.76,SAME
2,87.53,25.51,11,3,87.8,87.23,HARDER
2,51.92,84.8,16,7,56.71,58.54,EASIER
2,65.97,45.37,13,3,57.27,68.74,SAME
1,42.8,13.65,11,4,37.07,27.57,EASIER
1,71.93,39.73,12,4,70.57,68.61,SAME
3,55.69,18.69,17,7,57.24,49.95,SAME
2,88.94,26.56,17,1,91.53,100.0,HARDER
2,39.51,34.07,11,7,35.5,0.0,EASIER
2,57.03,20.74,12,4,60.69,45.82,SAME
3,92.47,29.93,11,0,92.18,61.25,HARDER
2,95.34,46.63,15,0,100.0,100.0,HARDER
3,80.09,32.27,11,0,68.38,75.57,HARDER
1,100.0,85.16,15,0,100.0,100.0,SAME
2,64.21,35.02,17,4,66.51,62.64,SAME
3,63.89,8.14,14,4,67.65,82.75,HARDER
3,36.04,26.26,16,11,35.91,49.98,EASIER
1,65.73,25.95,16,6,75.15,92.79,SAME
2,60.36,12.94,11,3,63.86,56.2,SAME
1,77.74,62.8,16,3,75.5,100.0,SAME
2,60.7,39.12,13,4,66.46,57.75,SAME
2,100.0,33.43,11,0,98.45,94.52,HARDER
3,83.46,32.88,15,2,86.39,91.25,HARDER
3,99.48,22.41,13,0,97.35,94.02,HARDER
3,91.25,28.95,10,0,86.46,94.57,EASIER
3,86.1,61.88,13,3,83.3,100.0,HARDER
1,79.98,27.15,16,1,70.45,64.43,SAME
3,45.44,17.94,15,7,46.45,48.24,SAME
1,99.66,38.7,12,0,100.0,100.0,HARDER
3,62.69,19.88,14,4,71.78,72.87,SAME
2,45.14,33.73,16,9,41.85,42.09,EASIER
1,70.76,12.03,11,4,74.87,81.97,SAME
3,65.1,28.87,15,4,63.01,75.16,SAME
1,64.27,46.21,15,6,70.92,61.44,EASIER
2,65.8,19.4,11,3,69.91,60.36,SAME
1,70.59,38.29,11,2,74.24,64.76,SAME
3,71.23,52.09,12,3,70.32,58.26,SAME
3,80.41,65.66,14,2,80.09,41.13,SAME
2,78.76,8.47,14,2,80.6,100.0,HARDER
1,34.91,74.69,12,8,39.73,71.95,EASIER
1,50.74,20.6,16,8,49.43,59.35,EASIER
1,100.0,34.84,15,0,91.12,100.0,HARDER
2,77.19,26.9,14,2,72.11,53.25,SAME
1,54.74,24.07,12,5,51.17,60.63,SAME
2,81.47,30.48,12,2,91.65,85.87,HARDER
2,55.72,64.32,13,5,54.41,52.52,HARDER
1,96.6,69.46,17,0,98.15,100.0,HARDER
2,83.33,22.37,10,2,83.05,83.91,EASIER
2,100.0,12.44,13,0,96.73,87.12,HARDER
1,58.81,20.26,11,2,60.11,65.94,SAME
3,61.0,37.18,12,5,65.35,44.53,SAME
1,97.77,44.37,12,1,96.62,98.13,HARDER
1,93.57,16.83,11,0,88.22,84.86,HARDER
2,100.0,21.69,10,0,100.0,100.0,HARDER
1,90.12,41.25,14,0,86.21,100.0,HARDER
2,100.0,25.79,16,0,95.4,100.0,HARDER
2,59.64,28.21,11,4,63.15,56.31,SAME
3,51.91,35.13,10,4,45.63,81.95,SAME
1,100.0,31.51,12,0,97.48,98.5,HARDER
3,34.71,20.98,17,10,30.87,43.84,EASIER
3,74.29,39.33,12,2,73.04,62.88,SAME
2,84.55,61.13,11,0,86.53,78.25,SAME
3,78.47,23.63,14,3,75.74,84.51,HARDER
2,80.34,70.39,15,2,76.01,80.12,SAME
2,100.0,48.56,11,0,100.0,100.0,HARDER
2,100.0,53.74,16,2,100.0,76.58,HARDER
2,55.01,61.38,16,7,57.07,61.79,EASIER
1,75.79,33.47,16,3,81.11,65.89,SAME
1,84.97,26.7,15,2,86.53,90.46,HARDER
2,78.44,23.08,16,4,78.04,67.1,SAME
3,88.35,31.61,17,1,88.06,66.15,HARDER
2,100.0,27.31,12,0,94.35,100.0,HARDER
2,64.55,14.05,10,2,64.23,64.61,HARDER
2,68.05,49.63,10,2,74.57,63.79,SAME
1,87.62,35.02,11,2,87.57,83.94,HARDER
1,52.33,57.11,10,4,54.12,62.19,EASIER
3,79.92,34.68,10,4,87.31,96.78,HARDER
1,94.27,39.25,16,0,98.74,79.98,HARDER
1,75.95,66.77,16,3,73.2,78.32,SAME
2,46.01,28.96,14,8,59.05,39.37,EASIER
3,90.46,20.77,11,0,90.72,79.24,HARDER
3,89.79,44.52,10,1,92.09,68.55,HARDER
2,76.85,40.83,13,3,78.36,72.89,SAME
1,72.29,27.14,14,4,66.33,82.97,SAME
2,94.25,50.42,14,0,93.82,65.89,HARDER
3,67.94,22.13,15,4,73.07,90.36,HARDER
3,61.6,20.56,11,2,62.33,58.8,SAME
1,53.0,37.87,12,5,54.98,63.97,EASIER
3,97.72,24.46,16,0,95.95,100.0,HARDER
2,64.13,20.15,13,4,70.65,75.37,SAME
1,100.0,22.89,11,0,100.0,100.0,HARDER
1,66.18,31.57,13,3,56.8,47.5,SAME
1,90.05,15.78,11,0,90.97,100.0,HARDER
1,45.82,31.79,16,10,48.74,65.98,EASIER
2,85.6,42.73,14,3,86.32,81.93,SAME
2,72.8,17.72,16,4,70.56,77.42,SAME
2,76.48,25.01,10,1,73.45,90.9,HARDER
2,95.52,18.83,10,0,99.08,84.62,HARDER
1,76.87,20.11,13,2,77.99,83.85,HARDER
1,46.11,46.6,12,4,53.26,32.48,EASIER
1,83.51,40.47,17,2,85.73,71.14,SAME
1,100.0,28.6,13,0,92.25,52.55,HARDER
2,57.81,35.44,13,4,49.67,51.66,SAME
1,43.01,19.16,17,8,46.79,30.24,EASIER
2,54.57,34.14,11,4,52.82,69.74,SAME
1,93.85,30.44,13,2,89.17,85.52,HARDER
2,65.58,30.07,14,3,63.47,71.12,HARDER
2,83.67,36.62,15,1,85.21,85.73,HARDER
2,76.71,21.61,10,2,77.07,91.67,HARDER
1,100.0,10.14,17,0,100.0,100.0,HARDER
3,35.12,37.24,16,9,38.62,33.9,EASIER
2,85.11,12.75,12,2,85.85,93.97,HARDER
3,99.01,51.22,13,0,88.4,70.21,HARDER
1,75.94,25.17,17,3,80.29,80.78,SAME
1,70.34,58.08,11,1,63.9,50.52,SAME
2,72.28,31.29,11,3,71.91,70.17,SAME
1,94.53,15.72,16,2,87.32,94.66,HARDER
3,88.55,35.31,15,1,96.17,100.0,HARDER
1,85.52,35.99,14,0,89.85,87.83,HARDER
1,88.18,35.83,11,3,84.3,83.24,SAME
1,65.0,25.69,10,2,67.88,77.13,SAME
1,79.28,21.47,13,0,84.53,100.0,HARDER
2,60.38,32.34,10,2,52.89,44.04,SAME
3,78.41,74.14,12,1,83.82,79.19,SAME
2,67.03,43.67,10,2,71.44,77.99,SAME
1,66.44,45.8,16,6,64.35,84.61,SAME
1,73.06,64.82,12,3,67.21,62.06,EASIER
1,81.95,29.92,17,4,77.44,91.1,SAME
1,100.0,13.89,14,0,100.0,100.0,HARDER
3,71.96,39.37,17,2,72.75,75.4,SAME
1,71.86,21.32,10,4,72.95,77.98,SAME
3,95.85,19.1,15,0,98.09,95.86,HARDER
3,82.09,21.16,11,1,87.26,90.79,HARDER
3,64.07,53.46,10,2,62.56,58.21,SAME
1,61.86,29.52,13,4,58.98,42.12,SAME
1,66.46,16.18,16,5,64.5,57.4,SAME
1,96.4,17.93,11,0,95.27,83.39,HARDER
3,72.85,23.11,15,4,74.33,82.0,HARDER
1,96.43,25.59,10,0,100.0,100.0,HARDER
1,66.56,25.32,11,3,59.56,61.34,SAME
2,70.95,20.14,12,0,64.91,83.62,HARDER
1,100.0,43.07,10,1,97.53,100.0,HARDER
2,65.61,18.78,14,6,63.27,86.25,SAME
1,48.42,53.87,14,7,55.15,64.53,EASIER
2,77.22,36.06,16,3,87.77,100.0,HARDER
1,65.03,48.45,17,7,62.8,61.6,EASIER
1,75.46,44.88,12,1,77.36,72.07,SAME
2,94.01,13.59,13,1,87.06,87.52,HARDER
3,76.82,37.63,14,3,74.85,55.48,SAME
2,78.67,31.64,10,3,77.74,67.35,SAME
3,92.89,21.48,14,0,93.89,100.0,HARDER
1,81.94,67.85,12,2,87.41,76.17,SAME
1,53.1,24.34,14,6,55.33,55.74,EASIER
2,92.08,30.42,15,2,96.62,83.13,HARDER
