current_level,accuracy,response_time,total_attempts,mistakes,previous_score,hint_used,difficulty_score,difficulty_change
1,93.49,13.08,6,0,89.97,0,0.585,HARDER
1,94.28,25.18,6,0,78.97,0,0.654,HARDER
3,85.86,13.19,6,0,81.52,0,1.5,HARDER
2,85.63,12.62,7,1,74.83,0,1.2,SAME
1,99.7,24.68,6,0,84.93,0,0.569,HARDER
1,81.34,18.62,6,0,74.86,0,0.804,SAME
5,84.68,22.52,6,0,82.03,0,2.38,HARDER
4,65.12,33.55,9,2,68.56,0,2.547,EASIER
4,73.92,42.92,11,2,77.86,0,2.477,SAME
5,76.81,32.18,11,3,69.68,0,2.862,EASIER
1,84.85,10.09,6,0,78.11,0,0.695,HARDER
4,82.49,20.36,8,1,76.95,0,2.098,SAME
4,71.57,56.12,7,1,73.81,0,2.501,EASIER
2,86.18,36.43,9,1,73.67,0,1.35,SAME
3,78.19,41.92,8,1,74.2,0,1.907,HARDER
4,69.23,65.48,10,3,62.32,0,2.798,EASIER
4,97.51,66.76,6,0,90.36,0,2.082,HARDER
2,76.6,13.09,12,3,67.86,0,1.538,HARDER
4,52.14,59.7,7,1,49.29,0,2.816,EASIER
4,66.96,41.84,9,2,63.66,0,2.574,EASIER
1,91.31,38.48,6,0,88.76,0,0.787,HARDER
3,76.23,120.1,6,0,71.62,0,2.357,EASIER
3,90.19,28.67,6,0,92.74,0,1.538,HARDER
2,94.82,21.24,8,1,86.64,0,1.119,HARDER
1,86.82,15.44,8,1,85.37,0,0.801,HARDER
1,73.18,18.53,6,0,79.69,0,0.926,SAME
4,62.17,43.89,10,2,63.88,0,2.66,EASIER
5,69.68,143.63,8,2,71.89,0,3.612,EASIER
3,64.35,32.83,9,2,59.89,0,2.154,EASIER
5,66.32,42.11,14,5,66.41,0,3.286,EASIER
5,84.21,50.26,9,1,76.27,0,2.672,SAME
4,78.43,28.76,8,2,80.28,1,2.315,SAME
3,80.46,15.84,6,0,82.13,0,1.599,HARDER
5,59.59,47.13,11,3,69.63,0,3.22,EASIER
4,76.82,101.72,6,0,66.93,0,2.626,EASIER
5,67.41,71.33,7,1,68.55,0,3.064,EASIER
5,72.39,41.27,10,2,70.97,1,2.889,EASIER
1,97.27,20.71,6,0,84.03,0,0.579,HARDER
4,83.98,109.35,6,0,79.2,0,2.569,EASIER
4,76.29,43.31,9,1,71.95,0,2.344,SAME
5,75.12,35.02,6,0,71.27,0,2.607,SAME
2,79.88,24.67,6,0,78.79,0,1.266,SAME
5,81.33,64.64,12,3,74.27,0,3.011,SAME
3,71.13,36.62,9,2,66.82,0,2.077,EASIER
2,82.93,42.91,6,0,68.28,0,1.342,EASIER
1,100.0,18.73,6,0,89.95,0,0.525,HARDER
2,80.18,9.4,8,1,79.84,0,1.26,SAME
5,56.59,60.38,12,4,57.72,1,3.454,EASIER
4,70.89,47.01,12,3,65.92,0,2.65,EASIER
4,88.92,45.8,6,0,82.45,0,2.072,HARDER
5,47.29,35.61,12,4,50.95,1,3.428,EASIER
2,86.02,53.27,8,2,79.94,0,1.565,SAME
4,68.66,25.89,6,0,65.4,1,2.243,EASIER
2,83.32,16.21,8,1,81.91,0,1.258,HARDER
5,66.51,45.63,11,3,63.88,0,3.106,EASIER
3,89.6,52.7,9,2,94.28,0,1.907,SAME
5,70.54,86.48,11,3,69.25,0,3.318,EASIER
4,85.11,51.67,6,0,71.93,0,2.168,SAME
4,87.84,57.18,7,1,78.45,0,2.264,SAME
5,70.3,29.7,10,2,76.09,1,2.843,EASIER
4,71.41,20.27,8,2,77.49,0,2.364,SAME
2,88.77,20.68,9,2,82.6,0,1.306,SAME
3,85.7,44.18,6,0,72.5,0,1.709,EASIER
3,68.47,44.64,9,2,62.86,1,2.171,EASIER
1,92.36,12.71,6,0,91.19,0,0.599,HARDER
3,77.46,20.97,6,0,73.23,0,1.678,SAME
3,75.8,49.47,7,1,76.69,0,1.993,SAME
2,78.09,25.9,7,1,77.22,1,1.401,SAME
1,83.74,7.86,6,0,73.81,0,0.696,HARDER
3,92.56,19.77,6,0,82.21,0,1.443,HARDER
3,76.36,37.64,8,1,72.63,0,1.906,SAME
1,100.0,11.2,6,0,86.67,0,0.475,HARDER
4,76.31,26.98,6,0,73.27,0,2.135,SAME
1,78.67,12.32,7,1,76.64,0,0.902,SAME
1,91.91,25.54,6,0,84.78,0,0.692,HARDER
3,68.12,30.88,10,3,64.52,0,2.184,EASIER
2,91.07,46.93,6,0,81.14,0,1.247,HARDER
5,67.92,42.12,11,3,75.58,0,3.062,EASIER
1,98.55,16.54,6,0,87.75,0,0.532,HARDER
2,99.34,27.44,6,0,88.78,0,0.993,HARDER
4,57.65,31.16,8,2,57.98,0,2.643,EASIER
2,80.39,12.66,9,2,75.25,0,1.379,SAME
5,57.91,43.42,11,3,59.11,1,3.221,EASIER
4,96.58,29.65,6,0,80.96,0,1.849,HARDER
5,65.6,47.53,6,0,72.71,0,2.833,EASIER
5,56.85,39.36,13,4,62.54,0,3.31,EASIER
1,100.0,21.56,6,0,100.0,0,0.544,HARDER
3,72.74,26.93,7,1,82.05,0,1.888,SAME
4,58.78,20.96,8,1,61.61,0,2.458,EASIER
1,78.42,14.03,8,1,74.24,0,0.917,SAME
3,81.43,19.16,10,3,72.08,0,1.906,SAME
4,75.46,86.27,8,1,64.8,0,2.643,SAME
4,66.64,40.74,6,0,68.41,0,2.372,EASIER
3,75.15,40.48,6,0,72.34,0,1.843,SAME
5,70.53,48.12,11,2,71.98,0,2.963,EASIER
4,88.24,83.3,8,1,75.23,0,2.432,SAME
1,93.33,10.87,6,0,99.7,0,0.572,HARDER
2,79.37,17.49,6,0,82.5,0,1.226,HARDER
5,67.72,78.04,9,2,62.51,0,3.205,EASIER
1,97.7,14.63,6,0,81.25,0,0.532,HARDER
1,100.0,13.34,6,0,87.06,0,0.489,HARDER
2,73.95,19.17,6,0,71.59,0,1.319,SAME
5,81.14,108.28,6,0,86.08,0,3.005,EASIER
4,71.87,90.62,14,5,72.0,0,3.126,EASIER
1,73.76,21.21,8,2,71.15,0,1.135,EASIER
2,66.78,25.96,6,0,60.2,0,1.471,EASIER
5,83.34,68.4,7,1,75.35,0,2.806,SAME
2,99.53,28.08,8,1,93.15,0,1.094,HARDER
3,74.31,33.26,8,2,69.82,0,2.007,EASIER
3,77.88,25.89,7,1,68.23,0,1.804,SAME
4,57.18,31.27,7,1,60.74,0,2.551,EASIER
4,82.62,48.78,10,2,80.97,0,2.386,SAME
5,69.72,52.86,8,1,71.62,0,2.907,EASIER
1,74.48,32.39,6,0,79.16,0,0.999,SAME
3,82.05,27.95,6,0,77.61,0,1.656,SAME
4,61.11,27.63,7,1,70.59,0,2.468,HARDER
3,85.57,17.28,6,0,75.92,0,1.532,HARDER
4,64.17,29.42,10,2,64.47,0,2.534,EASIER
4,78.37,22.5,15,6,76.83,0,2.674,EASIER
2,78.47,37.98,6,0,68.8,0,1.376,SAME
1,66.34,15.19,8,1,67.55,0,1.106,EASIER
5,79.96,36.78,10,1,71.99,0,2.646,SAME
5,80.51,60.58,6,0,78.73,0,2.696,SAME
5,64.78,109.03,10,4,68.64,1,3.655,EASIER
2,87.74,20.23,7,1,70.63,1,1.219,SAME
2,89.38,15.25,9,2,90.63,0,1.261,HARDER
2,89.7,20.49,6,0,79.19,0,1.091,HARDER
1,100.0,8.56,6,0,88.84,1,0.457,HARDER
1,94.17,22.11,6,0,78.64,0,0.635,HARDER
2,81.42,30.23,8,1,74.3,0,1.38,SAME
5,74.28,41.94,14,5,76.63,0,3.165,EASIER
2,80.7,15.33,7,1,70.78,0,1.292,SAME
3,69.34,80.97,7,1,71.29,0,2.3,SAME
3,92.2,18.96,6,0,84.04,0,1.443,HARDER
2,90.34,17.78,8,2,86.45,0,1.263,HARDER
5,51.38,50.69,9,3,47.16,0,3.367,EASIER
1,83.16,25.4,6,0,85.83,0,0.822,HARDER
5,77.58,47.08,8,1,80.18,0,2.75,SAME
4,59.36,40.57,11,4,63.27,0,2.88,EASIER
2,77.47,30.66,9,2,81.73,0,1.542,SAME
4,100.0,144.19,6,0,93.96,0,2.561,SAME
3,76.69,24.59,6,0,79.31,0,1.714,SAME
5,80.83,40.77,12,4,82.09,0,2.959,EASIER
1,100.0,17.24,6,0,83.89,0,0.515,HARDER
1,80.92,23.62,6,0,75.5,0,0.844,SAME
3,82.66,85.12,7,1,78.18,0,2.128,HARDER
5,90.59,47.83,7,1,79.53,0,2.56,SAME
1,94.6,22.47,6,0,88.27,0,0.631,HARDER
4,98.66,16.86,6,0,89.0,0,1.733,HARDER
5,63.63,51.31,12,3,67.05,0,3.188,EASIER
3,97.97,30.83,8,1,81.04,0,1.536,HARDER
5,70.17,75.16,8,2,62.5,0,3.149,EASIER
4,71.73,32.52,10,3,72.16,0,2.541,EASIER
2,91.4,14.72,8,1,82.18,0,1.127,HARDER
5,68.89,54.81,7,1,64.53,0,2.932,EASIER
4,74.15,21.44,11,3,70.67,0,2.431,EASIER
1,94.85,13.05,7,1,85.73,0,0.664,HARDER
3,61.92,31.69,13,4,65.76,0,2.382,EASIER
4,67.01,15.34,10,3,69.51,0,2.497,EASIER
5,77.23,45.14,11,3,71.95,0,2.943,EASIER
4,84.92,75.27,7,1,77.02,0,2.428,SAME
3,83.57,16.27,6,0,72.54,0,1.555,HARDER
2,87.76,18.26,6,0,77.4,0,1.105,HARDER
1,94.02,22.78,6,0,83.14,0,0.641,HARDER
1,99.58,24.94,6,0,82.82,0,0.573,HARDER
4,60.74,40.94,11,3,53.71,0,2.762,EASIER
5,64.91,46.41,10,3,59.02,0,3.136,EASIER
1,89.26,34.87,7,1,86.07,0,0.894,HARDER
4,76.96,43.55,6,0,75.44,0,2.236,SAME
3,58.9,20.31,7,1,64.65,0,2.052,EASIER
1,77.43,18.89,10,2,72.51,1,1.065,SAME
2,84.83,22.74,6,0,75.0,0,1.179,HARDER
2,95.13,20.14,7,1,94.32,0,1.107,HARDER
4,70.81,20.42,6,0,74.96,1,2.174,SAME
2,78.33,23.93,8,2,81.16,0,1.485,SAME
5,75.29,63.12,6,0,63.22,0,2.791,EASIER
2,81.72,32.4,9,2,85.42,0,1.49,SAME
1,98.81,18.08,6,0,89.49,0,0.538,HARDER
1,87.79,18.26,6,0,79.33,0,0.705,HARDER
3,68.85,24.78,8,1,71.75,0,1.932,SAME
3,94.21,45.66,6,0,90.81,0,1.591,HARDER
4,87.37,24.86,6,0,84.69,1,1.955,HARDER
3,70.45,25.17,10,3,73.7,0,2.111,EASIER
1,93.96,13.04,7,1,84.02,0,0.678,HARDER
2,81.73,22.95,7,1,71.83,0,1.327,SAME
3,86.19,52.41,6,0,78.91,1,1.757,SAME
2,76.24,14.92,8,2,82.6,0,1.456,SAME
4,83.72,44.73,6,0,74.85,0,2.142,SAME
5,81.95,56.41,8,2,80.35,0,2.847,SAME
2,75.53,16.32,7,1,64.49,0,1.376,SAME
3,80.68,28.7,9,2,75.17,0,1.881,SAME
5,82.16,34.93,8,1,82.92,0,2.6,SAME
2,74.99,24.99,8,2,67.13,0,1.542,EASIER
3,73.31,29.57,12,4,67.19,0,2.197,EASIER
2,91.62,43.82,6,0,86.31,0,1.218,HARDER
4,73.39,29.45,6,0,71.25,0,2.195,SAME
4,59.25,37.34,12,3,64.12,1,2.76,EASIER
1,86.8,15.5,7,1,85.08,0,0.801,HARDER
1,100.0,30.97,6,0,82.03,0,0.606,HARDER
1,100.0,14.78,6,0,83.28,0,0.499,HARDER
1,83.63,12.6,12,3,84.97,0,1.03,SAME
1,80.87,13.2,9,2,72.68,0,0.975,SAME
4,70.42,29.13,6,0,74.66,0,2.238,SAME
5,88.02,39.63,8,1,80.98,0,2.544,SAME
3,88.42,22.01,6,0,92.66,0,1.52,HARDER
5,84.64,50.31,7,1,78.37,0,2.666,SAME
4,84.99,23.79,6,0,86.13,0,1.984,HARDER
5,56.81,62.97,8,2,58.57,1,3.268,EASIER
4,65.51,40.66,11,3,66.38,0,2.688,EASIER
1,83.04,34.44,7,1,79.45,0,0.984,SAME
3,74.78,37.37,11,3,78.27,0,2.127,EASIER
3,73.22,35.89,6,0,73.21,0,1.841,SAME
4,69.38,89.36,10,2,80.49,0,2.855,EASIER
4,81.4,47.59,11,4,85.01,0,2.596,EASIER
1,91.36,16.52,6,0,88.89,0,0.64,HARDER
4,87.2,28.25,6,0,86.88,0,1.98,HARDER
5,72.52,89.41,9,2,71.93,0,3.208,EASIER
1,83.24,12.03,6,0,77.08,0,0.732,HARDER
3,81.88,19.65,9,2,80.84,1,1.803,SAME
5,54.89,31.75,7,1,67.35,0,2.988,EASIER
1,66.88,13.32,7,1,67.15,0,1.086,EASIER
1,96.43,18.32,6,0,89.02,0,0.576,HARDER
5,80.18,45.02,6,0,75.03,1,2.597,SAME
1,90.72,22.21,7,1,81.71,0,0.787,HARDER
4,71.09,25.86,10,3,70.26,0,2.506,EASIER
5,56.58,35.28,12,4,66.68,1,3.286,EASIER
3,91.67,32.96,6,0,78.08,0,1.545,HARDER
3,84.93,21.08,8,1,85.26,0,1.667,HARDER
3,82.91,17.98,9,2,80.47,0,1.776,SAME
2,84.95,13.02,6,0,80.67,0,1.112,HARDER
2,80.3,23.54,8,1,82.67,0,1.352,EASIER
3,68.87,30.16,7,1,73.73,0,1.968,EASIER
5,72.53,47.73,11,3,76.67,0,3.03,EASIER
5,64.61,81.35,9,1,70.28,0,3.173,EASIER
5,65.76,56.42,7,1,66.85,0,2.99,EASIER
1,100.0,18.0,6,0,95.22,0,0.52,HARDER
2,84.52,41.15,8,2,79.36,0,1.507,SAME
4,50.47,59.08,15,6,55.51,0,3.337,EASIER
3,74.65,23.15,11,2,71.29,0,1.935,EASIER
2,74.99,33.51,8,1,62.14,0,1.499,EASIER
2,83.61,48.78,8,2,79.47,0,1.571,HARDER
1,75.76,36.64,7,1,72.7,0,1.108,SAME
2,89.34,35.47,6,0,80.79,0,1.196,HARDER
3,77.04,36.2,12,4,78.49,0,2.186,EASIER
3,75.24,34.82,8,1,77.93,0,1.903,SAME
3,81.5,55.53,8,1,66.72,0,1.948,SAME
2,84.23,14.06,10,2,69.27,0,1.33,SAME
2,83.65,39.85,6,0,79.73,0,1.311,SAME
5,67.76,52.68,11,4,59.31,1,3.235,EASIER
3,79.8,21.43,6,0,76.43,0,1.646,SAME
2,88.43,14.96,7,1,82.43,0,1.173,HARDER
4,77.18,20.22,7,1,74.24,0,2.177,SAME
3,91.27,38.85,6,0,80.02,0,1.59,HARDER
3,74.53,66.88,7,1,80.86,0,2.128,EASIER
2,87.38,19.66,8,1,67.56,0,1.22,SAME
4,99.46,28.43,6,0,96.71,0,1.798,HARDER
1,89.59,29.19,9,1,83.38,0,0.851,HARDER
5,69.98,52.32,8,2,59.69,1,2.999,EASIER
3,67.37,51.2,9,2,60.47,0,2.231,EASIER
3,72.87,20.98,8,1,72.05,0,1.847,SAME
2,83.94,31.16,7,1,86.63,0,1.349,SAME
3,85.33,64.08,6,0,81.24,0,1.847,SAME
4,81.49,26.28,7,1,77.22,0,2.153,SAME
3,83.26,27.27,6,0,79.94,0,1.633,HARDER
1,98.04,15.58,6,0,81.57,0,0.533,HARDER
3,70.01,41.84,13,5,67.46,0,2.429,EASIER
2,89.89,39.74,9,3,80.66,0,1.517,SAME
1,90.13,13.7,6,0,83.69,0,0.639,HARDER
5,71.25,135.81,10,2,74.84,0,3.537,EASIER
2,81.38,24.55,8,2,74.42,0,1.443,SAME
3,70.47,24.7,6,0,69.94,0,1.808,SAME
1,77.85,31.86,6,0,76.39,0,0.945,SAME
2,88.21,25.38,7,1,72.86,0,1.246,SAME
2,89.98,20.65,6,0,89.07,0,1.088,HARDER
1,88.7,14.49,6,0,85.9,0,0.666,SAME
5,69.85,115.92,8,1,66.81,1,3.325,EASIER
2,77.8,16.13,9,2,79.52,0,1.441,EASIER
3,85.03,48.63,6,0,80.96,0,1.749,SAME
3,80.61,22.41,9,1,76.65,0,1.74,SAME
3,76.34,24.16,6,0,75.28,0,1.716,SAME
3,88.66,30.0,8,2,90.93,0,1.77,SAME
3,86.45,37.34,8,1,81.4,0,1.752,SAME
1,74.64,9.32,6,0,82.7,0,0.843,HARDER
4,75.49,32.17,8,1,73.87,0,2.282,SAME
1,80.42,27.17,9,3,72.0,0,1.175,EASIER
3,81.4,46.7,6,0,74.88,0,1.79,SAME
2,53.48,21.37,12,4,62.52,0,2.04,EASIER
3,81.97,19.37,7,1,81.99,0,1.7,SAME
1,97.12,19.62,6,0,93.07,0,0.574,HARDER
4,73.89,55.83,8,1,66.96,0,2.464,EASIER
3,68.35,33.34,7,1,73.83,1,1.997,SAME
1,100.0,31.58,6,0,100.0,0,0.611,HARDER
1,100.0,16.16,6,0,84.61,0,0.508,HARDER
3,74.69,18.3,6,0,79.32,0,1.702,SAME
4,72.39,31.53,6,0,69.03,0,2.224,SAME
3,60.19,31.02,9,2,60.49,0,2.204,EASIER
4,79.73,30.19,6,0,84.33,0,2.105,SAME
4,61.31,32.49,11,3,72.35,0,2.697,EASIER
5,76.66,73.46,10,2,80.02,0,3.04,EASIER
5,80.26,36.13,9,2,81.23,0,2.737,SAME
5,69.3,29.33,10,1,65.03,0,2.756,EASIER
4,64.36,55.31,6,0,70.28,0,2.503,EASIER
3,92.49,40.13,6,0,79.71,0,1.58,HARDER
3,80.02,20.47,6,0,73.65,0,1.636,SAME
4,75.93,53.08,6,0,74.55,0,2.315,SAME
1,80.68,11.45,6,0,77.58,0,0.766,HARDER
4,76.93,29.95,8,2,71.63,0,2.346,SAME
3,77.97,19.93,6,0,71.83,0,1.663,SAME
3,66.72,25.81,10,2,65.31,1,2.071,EASIER
5,83.4,62.66,8,1,76.83,0,2.767,SAME
4,92.59,44.56,8,2,82.86,0,2.208,SAME
5,80.18,36.11,6,0,88.99,0,2.538,HARDER
5,78.69,53.94,6,0,67.55,0,2.679,SAME
5,87.65,58.26,8,1,76.3,0,2.674,SAME
2,74.53,35.17,8,1,68.8,0,1.517,SAME
1,79.4,20.78,8,1,78.2,0,0.947,SAME
2,80.86,32.24,8,2,88.2,0,1.502,SAME
4,77.98,41.05,12,4,75.28,0,2.604,EASIER
5,67.07,36.09,7,1,68.43,0,2.835,EASIER
5,59.8,53.34,12,3,62.29,0,3.259,EASIER
4,75.06,65.05,6,0,75.25,0,2.408,SAME
4,74.06,66.42,11,3,67.45,0,2.732,EASIER
5,78.41,17.8,6,0,73.01,0,2.442,SAME
4,75.45,51.44,11,4,71.3,0,2.711,EASIER
1,70.95,14.77,13,4,74.75,0,1.334,EASIER
3,83.85,36.39,6,0,76.18,0,1.685,SAME
2,100.0,13.9,6,0,90.56,1,0.893,HARDER
4,75.29,33.68,9,2,73.25,0,2.395,EASIER
4,84.87,21.06,7,1,76.04,0,2.067,SAME
2,79.95,20.19,8,1,80.54,0,1.335,SAME
2,90.66,30.6,8,1,77.58,0,1.244,SAME
1,82.55,21.51,9,1,84.33,0,0.905,SAME
2,82.54,56.62,10,3,83.59,0,1.739,EASIER
5,67.61,40.69,11,4,77.78,0,3.157,EASIER
4,79.77,28.15,6,0,74.02,0,2.091,SAME
5,61.76,87.04,11,3,67.5,0,3.454,EASIER
5,55.35,25.17,12,4,56.22,0,3.238,EASIER
5,74.7,54.02,7,1,75.01,0,2.84,EASIER
1,94.33,22.01,6,0,85.33,0,0.632,HARDER
2,86.12,9.53,6,0,78.26,0,1.072,HARDER
1,99.33,11.64,7,1,85.13,0,0.588,HARDER
1,87.97,10.43,10,2,89.21,0,0.85,HARDER
2,87.81,33.49,8,1,80.93,0,1.306,SAME
2,81.5,18.56,8,1,81.99,0,1.301,SAME
1,87.41,16.22,9,1,84.55,0,0.797,HARDER
5,73.4,26.22,11,3,64.77,0,2.874,EASIER
3,100.0,22.42,6,0,87.08,0,1.349,HARDER
4,82.42,29.16,7,1,75.84,1,2.158,SAME
4,80.49,36.66,7,1,82.7,1,2.237,SAME
5,77.73,44.24,7,1,73.48,0,2.729,SAME
1,66.52,32.41,9,2,76.58,0,1.318,EASIER
2,88.19,31.65,6,0,84.62,0,1.188,HARDER
2,94.1,11.79,6,0,84.89,0,0.967,HARDER
3,80.84,46.57,6,0,72.74,1,1.798,SAME
3,79.57,44.08,8,1,84.66,1,1.9,SAME
4,65.6,41.11,12,3,67.83,0,2.69,EASIER
3,75.67,45.98,6,0,72.5,0,1.872,SAME
2,76.67,38.83,6,0,84.27,0,1.409,SAME
3,90.0,25.53,9,2,90.56,0,1.72,HARDER
5,85.02,30.7,12,3,78.53,0,2.729,SAME
3,99.35,38.86,6,0,83.56,0,1.469,HARDER
3,71.5,22.37,7,1,66.68,0,1.877,SAME
1,83.32,20.01,8,1,78.66,0,0.884,SAME
1,82.5,11.88,7,1,76.61,0,0.842,SAME
2,74.81,35.43,7,1,73.91,0,1.514,SAME
1,79.98,13.28,6,0,64.85,0,0.789,SAME
3,74.85,28.49,7,1,68.33,1,1.867,EASIER
5,78.74,44.79,11,4,71.31,0,3.017,EASIER
3,72.82,17.59,7,1,74.21,0,1.825,SAME
4,85.53,61.6,7,1,82.12,0,2.328,SAME
5,83.67,83.6,8,2,82.49,0,3.002,EASIER
4,77.85,37.77,7,1,68.3,0,2.284,SAME
4,87.29,29.52,6,0,82.59,0,1.987,HARDER
4,61.39,36.43,8,2,69.2,0,2.622,EASIER
2,79.42,19.6,11,3,74.93,0,1.539,SAME
3,81.89,30.72,7,1,77.79,0,1.776,SAME
2,87.23,21.19,6,0,79.23,0,1.133,HARDER
4,89.29,27.83,6,0,84.85,0,1.946,HARDER
3,70.01,48.74,8,2,69.62,0,2.175,EASIER
5,64.63,45.9,6,0,70.22,0,2.837,EASIER
1,89.15,38.98,7,1,81.97,0,0.923,SAME
1,84.81,18.77,6,0,79.32,0,0.753,SAME
4,64.57,34.02,10,3,63.48,0,2.658,EASIER
4,70.23,35.73,8,1,81.45,0,2.385,SAME
4,72.54,34.54,8,1,65.38,0,2.342,EASIER
2,99.48,23.0,6,0,91.31,0,0.961,HARDER
1,79.8,19.69,6,0,65.43,0,0.834,SAME
2,93.15,15.32,6,0,84.0,1,1.005,HARDER
3,92.72,20.6,11,3,82.37,0,1.747,SAME
3,74.87,42.35,9,1,70.42,0,1.959,EASIER
5,72.6,61.38,10,2,67.21,0,3.02,EASIER
5,75.76,26.63,11,3,67.1,0,2.841,EASIER
4,79.11,49.3,10,2,72.77,0,2.442,EASIER
1,90.82,25.19,6,0,81.12,0,0.706,HARDER
1,83.21,19.91,6,0,95.49,0,0.785,HARDER
3,86.62,16.0,8,2,80.85,0,1.707,SAME
4,71.26,23.43,9,2,79.07,0,2.387,SAME
4,75.29,39.25,7,1,68.96,0,2.332,SAME
2,86.76,50.96,7,1,84.12,0,1.438,SAME
1,98.56,14.51,6,0,96.4,0,0.518,HARDER
2,100.0,30.58,6,0,89.43,0,1.004,HARDER
4,67.62,30.92,11,3,76.16,0,2.592,EASIER
5,70.53,98.69,7,1,63.08,0,3.2,EASIER
5,55.16,50.84,12,4,68.67,0,3.412,EASIER
3,94.81,19.09,6,0,88.69,0,1.405,HARDER
1,90.44,12.99,6,0,82.58,0,0.63,HARDER
5,67.0,34.94,6,0,75.94,0,2.728,SAME
1,90.52,18.86,6,0,80.3,0,0.668,HARDER
2,86.03,18.17,6,0,83.72,0,1.131,HARDER
5,62.68,41.02,13,5,66.18,0,3.333,EASIER
3,91.88,67.53,6,0,86.5,0,1.772,SAME
1,96.45,14.24,6,0,91.03,0,0.548,HARDER
3,87.84,33.27,6,0,73.16,0,1.604,SAME
1,83.2,16.14,7,1,81.17,0,0.86,SAME
2,77.66,23.53,6,0,85.14,0,1.292,SAME
5,68.86,65.28,10,3,66.79,0,3.202,EASIER
2,93.0,9.96,6,0,91.95,0,0.971,HARDER
5,75.02,53.1,14,5,80.28,0,3.229,EASIER
3,72.22,26.67,8,1,68.75,1,1.894,EASIER
4,81.68,42.91,8,2,68.78,0,2.361,EASIER
4,65.28,36.87,6,0,69.37,0,2.367,EASIER
3,73.38,28.68,13,4,71.89,0,2.19,EASIER
1,91.58,20.26,10,2,87.26,0,0.861,HARDER
5,58.29,40.12,6,0,58.63,0,2.893,EASIER
3,70.36,68.09,9,2,70.99,0,2.298,EASIER
4,90.52,27.22,8,1,79.69,0,2.024,HARDER
3,93.66,55.13,7,1,87.93,0,1.763,SAME
4,97.9,24.35,6,0,86.99,0,1.794,HARDER
2,89.51,21.6,9,2,77.74,0,1.301,SAME
5,76.45,56.62,8,1,78.67,0,2.831,SAME
2,83.45,16.53,7,1,74.26,1,1.258,SAME
4,71.5,26.79,9,2,74.18,0,2.406,EASIER
3,88.72,27.71,9,3,84.05,1,1.854,SAME
3,93.62,44.36,7,1,85.49,0,1.691,HARDER
1,97.87,18.6,6,0,92.03,0,0.556,HARDER
2,76.6,51.21,6,0,67.66,0,1.492,SAME
1,93.92,22.56,6,0,86.9,0,0.642,HARDER
3,72.3,25.82,6,0,69.41,0,1.788,SAME
4,71.76,13.62,7,1,65.22,0,2.214,SAME
3,96.36,16.67,6,0,95.32,0,1.366,HARDER
4,63.0,35.97,9,2,61.48,1,2.595,EASIER
2,100.0,12.83,6,0,96.81,0,0.886,HARDER
2,90.5,22.22,8,1,96.59,0,1.191,HARDER
3,75.34,33.9,7,1,99.25,0,1.896,SAME
2,85.68,21.35,8,1,71.09,0,1.257,SAME
5,63.15,44.86,10,2,67.69,0,3.052,EASIER
5,64.53,109.41,11,3,62.57,1,3.561,EASIER
3,80.73,31.83,11,3,84.39,0,2.001,SAME
4,71.71,37.86,9,2,72.16,0,2.477,EASIER
1,80.67,12.09,8,2,86.95,1,0.971,SAME
1,87.79,17.98,6,0,84.79,0,0.703,HARDER
2,71.85,19.82,11,2,73.13,0,1.554,EASIER
2,72.28,49.34,10,3,74.06,0,1.845,EASIER
2,72.18,30.14,7,1,63.8,0,1.518,EASIER
3,96.71,54.72,6,0,83.84,0,1.614,HARDER
4,79.06,43.48,7,1,80.14,0,2.304,SAME
3,85.96,51.03,6,0,83.55,0,1.751,SAME
3,80.11,20.77,7,1,72.72,0,1.737,SAME
1,95.06,19.89,6,0,88.63,0,0.607,HARDER
2,96.76,16.95,6,0,79.08,0,0.962,HARDER
5,74.08,41.94,8,1,77.14,0,2.768,SAME
5,86.4,50.84,7,1,87.49,0,2.643,SAME
1,89.63,12.27,6,0,88.52,0,0.637,HARDER
1,95.99,10.03,6,0,94.02,0,0.527,HARDER
5,77.04,74.11,7,1,70.62,0,2.938,SAME
1,80.68,9.19,7,1,87.66,0,0.851,HARDER
3,80.43,60.95,7,1,76.88,0,2.0,SAME
5,51.59,36.08,11,4,64.76,0,3.367,EASIER
4,73.7,50.17,11,3,62.89,0,2.629,EASIER
3,77.21,39.81,7,1,78.84,0,1.907,SAME
2,81.61,15.42,9,2,82.62,0,1.379,SAME
4,70.92,48.08,7,1,72.19,0,2.457,EASIER
4,80.12,42.84,8,2,69.17,0,2.384,EASIER
5,61.14,64.36,7,1,67.66,0,3.112,EASIER
3,98.6,50.29,6,0,79.56,0,1.556,HARDER
5,75.67,69.23,8,1,62.7,0,2.926,EASIER
4,66.97,28.26,6,0,68.49,0,2.284,SAME
1,96.47,17.05,8,1,88.67,0,0.667,HARDER
2,94.95,17.26,6,0,98.97,0,0.991,HARDER
4,78.69,31.77,7,1,78.79,0,2.231,SAME
1,79.94,21.88,6,0,79.47,0,0.847,SAME
4,97.37,50.95,6,0,84.46,0,1.979,HARDER
2,91.39,30.29,6,0,85.53,0,1.131,HARDER
2,72.52,26.93,9,1,66.12,0,1.492,SAME
3,82.09,36.97,6,0,82.13,0,1.715,SAME
5,67.8,41.68,9,2,74.85,1,2.961,EASIER
5,70.06,85.84,9,2,71.79,0,3.221,EASIER
